index,우편번호,주소,실시간빠른길,편한길,최적경로,무료우선,second_highest
32651,59538,전라남도 고흥군 홍교길 3,259.03,259.03,259.03,254.55,259.03
32652,59539,전라남도 고흥군 서문여산길 25,259.65,259.65,259.65,255.18,259.65
32653,59540,전라남도 고흥군 두원로 5,260.67,260.67,260.67,256.2,260.67
32654,59541,전라남도 고흥군 성촌2길 39,262.3,262.3,262.3,257.83,262.3
32655,59542,전라남도 고흥군 등암3길 64,261.85,261.85,261.85,257.37,261.85
32656,59543,전라남도 고흥군 고흥군청로 33,261.42,261.42,261.42,256.95,261.42
32657,59544,전라남도 고흥군 호천길 67,260.98,260.98,260.98,256.5,260.98
32658,59545,전라남도 고흥군 고흥만로 195,273.29,273.29,273.29,268.81,273.29
32659,59546,전라남도 고흥군 도촌길 60,273.62,273.62,273.62,269.15,273.62
32660,59547,전라남도 고흥군 봉성길 26,273.75,273.75,273.75,269.28,273.75
32661,59548,전라남도 고흥군 고옥2길 57,269.68,269.68,269.68,265.2,269.68
32662,59549,전라남도 고흥군 보천길 47,266.0,266.0,266.0,261.52,266.0
32663,59550,전라남도 고흥군 백석길 177,268.63,268.63,268.63,264.16,268.63
32664,59551,전라남도 고흥군 상하길 150,274.16,274.16,274.16,269.69,274.16
32665,59552,전라남도 고흥군 차경구렁목길 177,275.97,275.97,275.97,271.5,275.97
32666,59553,전라남도 고흥군 대봉문화의길 106,276.74,276.74,276.74,272.27,276.74
32667,59554,전라남도 고흥군 비봉뚝길 42,277.61,277.61,277.61,273.14,277.61
32668,59555,전라남도 고흥군 천마로 20,277.11,277.11,277.11,272.63,277.11
32669,59556,전라남도 고흥군 목넘가는길 71,279.4,279.4,279.4,274.92,279.4
32670,59557,전라남도 고흥군 비봉로 152,278.29,278.29,278.29,273.81,278.29
32671,59558,전라남도 고흥군 동두메2길 12,278.56,278.56,278.56,274.09,278.56
32672,59559,전라남도 고흥군 녹동2길 24,278.4,278.4,278.4,273.93,278.4
32673,59560,전라남도 고흥군 우주항공로 16,278.55,278.55,278.55,274.07,278.55
32674,59561,전라남도 고흥군 공회당길 191,283.81,283.81,283.81,279.33,283.81
32675,59562,전라남도 고흥군 소록선창길 89,281.47,281.47,281.47,277.0,281.47
32676,59563,전라남도 고흥군 시산살푸섬길 10,315.72,315.72,315.72,283.3,315.72
32677,59564,전라남도 고흥군 상하촌안길 20,287.47,287.47,287.47,283.0,287.47
32678,59565,전라남도 고흥군 금성길 409,288.86,288.86,288.86,284.38,288.86
32679,59566,전라남도 고흥군 청석길 13,298.47,298.47,298.47,294.0,298.47
32680,59567,전라남도 고흥군 덕흥음쪽길 242,284.69,284.61,284.61,280.14,284.61
32681,59568,전라남도 고흥군 사양선창길 139,290.11,298.3,290.11,285.56,290.11
32682,59569,전라남도 고흥군 동광비치길 70,286.05,299.98,286.05,287.24,287.24
32683,59570,전라남도 고흥군 내교길 18,288.61,302.64,288.61,289.9,289.9
32684,59571,전라남도 고흥군 창포길 113,290.02,303.95,290.02,291.21,291.21
32685,59572,전라남도 고흥군 호산로 341,268.68,268.68,268.68,264.21,268.68
32686,59600,전라남도 여수시 산수봉두2길 32,211.27,211.27,211.27,229.83,211.27
32687,59601,전라남도 여수시 월평길 16,210.38,210.38,210.38,228.94,210.38
32688,59602,전라남도 여수시 율촌산단6로 124,211.17,211.17,211.17,229.72,211.17
32689,59603,전라남도 여수시 가장문화길 9,213.57,213.57,213.57,232.12,213.57
32690,59604,전라남도 여수시 모래목길 90,209.54,209.54,209.54,228.09,209.54
32691,59605,전라남도 여수시 여순로 284,225.9,225.9,225.9,244.45,225.9
32692,59606,전라남도 여수시 피득촌길 1,220.67,220.67,220.67,239.22,220.67
32693,59607,전라남도 여수시 궁항길 127,229.72,229.72,229.72,250.19,229.72
32694,59608,전라남도 여수시 당촌길 57,224.96,224.96,224.96,243.52,224.96
32695,59609,전라남도 여수시 마전길 30,216.85,216.85,216.85,235.4,216.85
32696,59610,전라남도 여수시 여수산단4로 219,227.22,227.22,227.22,245.78,227.22
32697,59611,전라남도 여수시 여수산단3로 117,225.79,225.79,225.79,244.34,225.79
32698,59612,전라남도 여수시 여수산단로 554,227.2,227.2,227.2,245.75,227.2
32699,59613,전라남도 여수시 여수산단4로 166,227.43,227.43,227.43,245.98,227.43
32700,59614,전라남도 여수시 여수산단로 1083,233.44,233.44,233.44,251.99,233.44
32701,59615,전라남도 여수시 중흥4로 23,227.65,227.65,227.65,246.2,227.65
32702,59616,전라남도 여수시 여수산단로 285,224.89,224.89,224.89,243.44,224.89
32703,59617,전라남도 여수시 묘도3길 33,222.69,222.69,222.69,238.72,222.69
32704,59618,전라남도 여수시 상암로 830,227.89,227.89,227.89,255.68,227.89
32705,59619,전라남도 여수시 상암로 850,227.72,227.72,227.72,255.76,227.72
32706,59620,전라남도 여수시 신덕2길 70,232.08,232.08,232.08,257.62,232.08
32707,59621,전라남도 여수시 망양로 455,235.58,235.58,235.58,253.82,235.58
32708,59622,전라남도 여수시 만흥4길 7,233.8,233.8,233.8,252.04,233.8
32709,59623,전라남도 여수시 만성로 312,232.49,232.49,232.49,250.73,232.49
32710,59624,전라남도 여수시 양지3길 3,232.39,232.39,232.39,250.63,232.39
32711,59625,전라남도 여수시 용수길 29,227.96,227.96,227.96,246.2,227.96
32712,59626,전라남도 여수시 대학로 50,229.03,229.03,229.03,247.27,229.03
32713,59627,전라남도 여수시 대학로 48,232.97,232.97,232.97,251.21,232.97
32714,59628,전라남도 여수시 양지1길 6,232.65,232.65,232.65,250.88,232.65
32715,59629,전라남도 여수시 미평10길 10,232.3,232.3,232.3,250.85,232.3
32716,59630,전라남도 여수시 만성로 158,231.54,231.54,231.54,250.1,231.54
32717,59631,전라남도 여수시 봉계2길 40,225.2,225.2,225.2,243.75,225.2
32718,59632,전라남도 여수시 상암로 25,227.83,227.83,227.83,246.38,227.83
32719,59633,전라남도 여수시 반월길 72,225.74,225.74,225.74,244.29,225.74
32720,59634,전라남도 여수시 가곡길 62,226.05,226.05,226.05,244.6,226.05
32721,59635,전라남도 여수시 좌수영로 641,228.51,228.51,228.51,247.07,228.51
32722,59636,전라남도 여수시 덕양로 207,223.54,223.54,223.54,242.1,223.54
32723,59637,전라남도 여수시 대통2길 59,224.64,224.64,224.64,243.2,224.64
32724,59638,전라남도 여수시 무선로 265,223.65,223.65,223.65,242.2,223.65
32725,59639,전라남도 여수시 성산4길 9,224.53,224.53,224.53,243.08,224.53
32726,59640,전라남도 여수시 무선로 187,224.41,224.41,224.41,242.97,224.41
32727,59641,전라남도 여수시 무선3길 18,225.48,225.48,225.48,244.03,225.48
32728,59642,전라남도 여수시 성산6길 30,225.16,225.16,225.16,243.72,225.16
32729,59643,전라남도 여수시 화산1길 56,225.48,225.48,225.48,244.03,225.48
32730,59644,전라남도 여수시 도원로 135,227.13,227.13,227.13,245.69,227.13
32731,59645,전라남도 여수시 선원2길 40,226.01,226.01,226.01,244.56,226.01
32732,59646,전라남도 여수시 선원4길 3,226.58,226.58,226.58,245.13,226.58
32733,59647,전라남도 여수시 무선로 27,226.39,226.39,226.39,244.94,226.39
32734,59648,전라남도 여수시 서부로 390,226.5,226.5,226.5,245.05,226.5
32735,59649,전라남도 여수시 상세동길 73,221.9,221.9,221.9,240.45,221.9
32736,59650,전라남도 여수시 마파지길 10,246.74,252.52,246.74,225.84,246.74
32737,59651,전라남도 여수시 풀성골길 13,233.53,233.53,233.53,252.08,233.53
32738,59652,전라남도 여수시 석교로 117,235.24,235.24,235.24,253.8,235.24
32739,59653,전라남도 여수시 화서로 735,236.81,236.81,236.81,255.37,236.81
32740,59654,전라남도 여수시 서부로 37,225.53,225.53,225.53,244.08,225.53
32741,59655,전라남도 여수시 죽림3길 15,226.59,226.59,226.59,245.14,226.59
32742,59656,전라남도 여수시 화양로 1886,228.68,228.68,228.68,247.23,228.68
32743,59657,전라남도 여수시 소호관기로 142,230.64,230.64,230.64,249.19,230.64
32744,59658,전라남도 여수시 창무2길 41,228.69,228.69,228.69,247.24,228.69
32745,59659,전라남도 여수시 고내1길 1,231.13,231.13,231.13,249.69,231.13
32746,59660,전라남도 여수시 안심산길 60,227.84,227.84,227.84,246.39,227.84
32747,59661,전라남도 여수시 도원로 136,227.31,227.31,227.31,245.3,227.31
32748,59662,전라남도 여수시 소호로 637,227.1,227.1,227.1,245.65,227.1
32749,59663,전라남도 여수시 장성1길 44,227.46,227.46,227.46,246.01,227.46
32750,59664,전라남도 여수시 안산1길 49,228.14,228.14,228.14,246.69,228.14
32751,59665,전라남도 여수시 소호2길 5,227.83,227.83,227.83,246.38,227.83
32752,59666,전라남도 여수시 소호5길 6,228.41,228.41,228.41,246.97,228.41
32753,59667,전라남도 여수시 소호로 449,228.73,228.73,228.73,247.28,228.73
32754,59668,전라남도 여수시 소호6길 36,229.19,229.19,229.19,247.74,229.19
32755,59669,전라남도 여수시 소호로 399,228.9,228.9,228.9,247.45,228.9
32756,59670,전라남도 여수시 소호12길 15,230.63,230.63,230.63,249.18,230.63
32757,59671,전라남도 여수시 학동북4길 29,226.4,226.4,226.4,244.95,226.4
32758,59672,전라남도 여수시 도원로 233,226.33,226.33,226.33,244.88,226.33
32759,59673,전라남도 여수시 학동서2길 7,226.51,226.51,226.51,245.06,226.51
32760,59674,전라남도 여수시 시청서1길 6,227.24,227.24,227.24,245.79,227.24
32761,59675,전라남도 여수시 시청로 1,227.08,227.08,227.08,245.63,227.08
32762,59676,전라남도 여수시 시청로 6,227.12,227.12,227.12,245.67,227.12
32763,59677,전라남도 여수시 시청로 30,227.27,227.27,227.27,245.82,227.27
32764,59678,전라남도 여수시 원학동길 31,227.1,227.1,227.1,245.66,227.1
32765,59679,전라남도 여수시 흥국로 29,226.84,226.84,226.84,245.39,226.84
32766,59680,전라남도 여수시 신기북3길 9,227.25,227.25,227.25,245.8,227.25
32767,59681,전라남도 여수시 신기북5길 5,227.54,227.54,227.54,246.1,227.54
32768,59682,전라남도 여수시 쌍봉로 177,227.6,227.6,227.6,246.15,227.6
32769,59683,전라남도 여수시 여천체육공원길 33,228.32,228.32,228.32,246.87,228.32
32770,59684,전라남도 여수시 여천체육공원길 52,228.1,228.1,228.1,246.65,228.1
32771,59685,전라남도 여수시 시전6길 24,227.68,227.68,227.68,246.23,227.68
32772,59686,전라남도 여수시 흥국로 96,227.49,227.49,227.49,246.05,227.49
32773,59687,전라남도 여수시 선소로 80,227.44,227.44,227.44,245.99,227.44
32774,59688,전라남도 여수시 선소로 72,227.87,227.87,227.87,246.42,227.87
32775,59689,전라남도 여수시 시청동1길 29,227.35,227.35,227.35,245.9,227.35
32776,59690,전라남도 여수시 선소마을길 33,227.26,227.26,227.26,245.81,227.26
32777,59691,전라남도 여수시 예울마루로 100,228.94,228.94,228.94,247.49,228.94
32778,59692,전라남도 여수시 웅천남1로 100,230.35,230.35,230.35,248.9,230.35
32779,59693,전라남도 여수시 웅천북2로 81,230.2,230.2,230.2,248.75,230.2
32780,59694,전라남도 여수시 신월로 239,231.5,231.5,231.5,250.05,231.5
32781,59695,전라남도 여수시 좌수영로 509,229.41,229.41,229.41,247.67,229.41
32782,59696,전라남도 여수시 좌수영로 435,230.0,230.0,230.0,248.55,230.0
32783,59697,전라남도 여수시 둔덕3길 15,230.37,230.37,230.37,248.92,230.37
32784,59698,전라남도 여수시 좌수영로 369,230.75,230.75,230.75,249.3,230.75
32785,59699,전라남도 여수시 문수북4길 20,231.43,231.43,231.43,249.98,231.43
32786,59700,전라남도 여수시 문수2길 13,232.1,232.1,232.1,250.66,232.1
32787,59701,전라남도 여수시 여문1로 90,232.61,232.61,232.61,251.16,232.61
32788,59702,전라남도 여수시 문수4길 6,232.35,232.35,232.35,250.91,232.35
32789,59703,전라남도 여수시 문수5길 12,231.62,231.62,231.62,250.17,231.62
32790,59704,전라남도 여수시 허문정1길 51,231.06,231.06,231.06,249.61,231.06
32791,59705,전라남도 여수시 여서로 118,230.93,230.93,230.93,249.49,230.93
32792,59706,전라남도 여수시 문수로 14,231.59,231.59,231.59,250.14,231.59
32793,59707,전라남도 여수시 여서로 181,231.93,231.93,231.93,250.48,231.93
32794,59708,전라남도 여수시 문수로 76,232.24,232.24,232.24,250.79,232.24
32795,59709,전라남도 여수시 여문1로 31,232.5,232.5,232.5,251.05,232.5
32796,59710,전라남도 여수시 여문1로 27,232.53,232.53,232.53,251.09,232.53
32797,59711,전라남도 여수시 여서동3길 26,232.47,232.47,232.47,251.02,232.47
32798,59712,전라남도 여수시 여서1로 104,232.15,232.15,232.15,250.7,232.15
32799,59713,전라남도 여수시 문수로 84,232.15,232.15,232.15,250.7,232.15
32800,59714,전라남도 여수시 문수북5길 33,231.86,231.86,231.86,250.42,231.86
32801,59715,전라남도 여수시 내동길 49,232.53,232.53,232.53,251.08,232.53
32802,59716,전라남도 여수시 장군산길 42,232.25,232.25,232.25,250.8,232.25
32803,59717,전라남도 여수시 광무북1길 12,233.12,233.12,233.12,251.67,233.12
32804,59718,전라남도 여수시 광무3길 44,233.59,233.59,233.59,252.14,233.59
32805,59719,전라남도 여수시 광무남2길 12,234.63,234.63,234.63,253.18,234.63
32806,59720,전라남도 여수시 여서동7길 31,232.48,232.48,232.48,251.03,232.48
32807,59721,전라남도 여수시 대치1길 21,231.72,231.72,231.72,250.27,231.72
32808,59722,전라남도 여수시 충민공원길 49,234.59,234.59,234.59,253.14,234.59
32809,59723,전라남도 여수시 오동도로 61,237.09,237.09,237.09,255.64,237.09
32810,59724,전라남도 여수시 공화북4길 24,236.34,236.34,236.34,254.89,236.34
32811,59725,전라남도 여수시 덕충2길 32,237.14,237.14,237.14,255.69,237.14
32812,59726,전라남도 여수시 공화북2길 24,236.7,236.7,236.7,255.25,236.7
32813,59727,전라남도 여수시 연등7길 46,233.45,233.45,233.45,252.0,233.45
32814,59728,전라남도 여수시 군자5길 8,237.77,237.77,237.77,256.32,237.77
32815,59729,전라남도 여수시 진남로 133,236.79,236.79,236.79,255.34,236.79
32816,59730,전라남도 여수시 동헌길 8,237.26,237.26,237.26,255.81,237.26
32817,59731,전라남도 여수시 진남상가길 20,237.58,237.58,237.58,256.13,237.58
32818,59732,전라남도 여수시 통제영2길 7,237.87,237.87,237.87,256.42,237.87
32819,59733,전라남도 여수시 충무1길 7,238.07,238.07,238.07,256.62,238.07
32820,59734,전라남도 여수시 교동시장1길 27,241.07,241.07,241.07,259.62,241.07
32821,59735,전라남도 여수시 교동남2길 2,238.18,238.18,238.18,256.42,238.18
32822,59736,전라남도 여수시 진남상가길 33,237.9,237.9,237.9,256.14,237.9
32823,59737,전라남도 여수시 동문로 10,237.71,237.71,237.71,255.95,237.71
32824,59738,전라남도 여수시 고소1길 53,237.42,237.42,237.42,255.66,237.42
32825,59739,전라남도 여수시 고소4길 4,237.25,237.25,237.25,255.49,237.25
32826,59740,전라남도 여수시 하멜로 22,237.27,237.27,237.27,255.51,237.27
32827,59741,전라남도 여수시 동문로 52,237.02,237.02,237.02,255.26,237.02
32828,59742,전라남도 여수시 관문6길 10,236.93,236.93,236.93,255.17,236.93
32829,59743,전라남도 여수시 공화남1길 20,236.63,236.63,236.63,254.87,236.63
32830,59744,전라남도 여수시 공화남3길 5,236.42,236.42,236.42,254.66,236.42
32831,59745,전라남도 여수시 이순신광장로 266,238.04,238.04,238.04,256.28,238.04
32832,59746,전라남도 여수시 하멜로 55,237.7,237.7,237.7,255.94,237.7
32833,59747,전라남도 여수시 신월5길 16,233.81,233.81,233.81,252.05,233.81
32834,59748,전라남도 여수시 구봉산길 51,235.99,242.2,235.99,254.23,242.2
32835,59749,전라남도 여수시 봉강서3길 34,233.91,233.91,233.91,252.15,233.91
32836,59750,전라남도 여수시 좌수영로 25,234.42,234.42,234.42,252.66,234.42
32837,59751,전라남도 여수시 서교7길 42,234.24,238.84,234.24,252.48,238.84
32838,59752,전라남도 여수시 서교6길 8,237.99,237.99,234.35,252.59,237.99
32839,59753,전라남도 여수시 남산북8길 8,241.26,241.26,241.26,259.5,241.26
32840,59754,전라남도 여수시 남산북3길 10,241.18,241.18,241.18,259.73,241.18
32841,59755,전라남도 여수시 봉강2길 28,235.06,238.94,235.06,253.61,238.94
32842,59756,전라남도 여수시 구봉산길 46,242.07,242.07,242.07,260.62,242.07
32843,59757,전라남도 여수시 국동2길 6,241.82,241.82,241.82,260.37,241.82
32844,59758,전라남도 여수시 신월로 655,235.03,239.93,235.03,253.58,239.93
32845,59759,전라남도 여수시 구봉길 31,234.88,234.88,234.88,253.43,234.88
32846,59760,전라남도 여수시 어항단지로 42,234.4,234.4,234.4,252.95,234.4
32847,59761,전라남도 여수시 신월로 668,234.72,234.72,234.72,253.27,234.72
32848,59762,전라남도 여수시 봉산남4길 23,241.64,241.64,241.64,260.2,241.64
32849,59763,전라남도 여수시 봉산1로 42,241.91,241.91,241.91,260.46,241.91
32850,59764,전라남도 여수시 봉산2로 6,241.21,241.21,241.21,259.76,241.21
32851,59765,전라남도 여수시 어항단지로 116,241.53,241.53,241.53,260.08,241.53
32852,59766,전라남도 여수시 대경도길 73,269.07,278.74,269.07,231.78,269.07
32853,59767,전라남도 여수시 진두해안길 48,239.99,239.99,239.99,258.54,239.99
32854,59768,전라남도 여수시 우두3길 37,239.35,239.35,239.35,257.91,239.35
32855,59769,전라남도 여수시 강남8길 6,239.38,239.38,239.38,257.94,239.38
32856,59770,전라남도 여수시 상하동길 268,243.63,243.63,243.63,262.18,243.63
32857,59771,전라남도 여수시 마상포길 32,241.72,241.72,241.72,260.28,241.72
32858,59772,전라남도 여수시 평사로 548,248.92,248.92,248.92,267.47,248.92
32859,59773,전라남도 여수시 계동로 171,249.91,249.91,249.91,268.46,249.91
32860,59774,전라남도 여수시 계동로 238,248.61,248.61,248.61,267.16,248.61
32861,59775,전라남도 여수시 서기동길 10,253.34,253.34,253.34,271.89,253.34
32862,59776,전라남도 여수시 평사로 128,253.06,253.06,253.06,271.61,253.06
32863,59777,전라남도 여수시 방답길 55,256.62,256.62,256.62,275.17,256.62
32864,59778,전라남도 여수시 향일암로 719,254.25,254.25,254.25,272.8,254.25
32865,59779,전라남도 여수시 안포나진로 594,234.97,234.97,234.97,253.52,234.97
32866,59780,전라남도 여수시 화양로 35,243.17,243.17,243.17,261.72,243.17
32867,59781,전라남도 여수시 규포안길 1,254.6,254.6,254.6,273.15,254.6
32868,59782,전라남도 여수시 백야등대길 5,245.32,245.32,245.32,263.88,245.32
32869,59783,전라남도 여수시 신흥길 56,268.05,268.05,268.05,242.08,268.05
32870,59784,전라남도 여수시 나발도길 16,294.24,299.96,294.24,252.93,294.24
32871,59785,전라남도 여수시 초포길 24,291.82,291.82,291.82,265.9,291.82
32872,59786,전라남도 여수시 우두로 242,290.17,290.17,290.17,264.2,290.17
32873,59787,전라남도 여수시 연도길 248,296.06,296.06,296.06,270.1,296.06
32874,59788,전라남도 여수시 광도길 29,331.83,324.31,331.83,313.34,331.83
32875,59789,전라남도 여수시 진막안길 6,335.81,335.81,335.81,307.15,335.81
32876,59790,전라남도 여수시 삼호교길 11,373.17,373.17,373.17,336.23,373.17
32877,59791,전라남도 여수시 상하동길 164,242.45,242.45,242.45,261.0,242.45
32878,59792,전라남도 여수시 웅천남8로 24,230.91,230.91,230.91,249.46,230.91
32879,61000,광주광역시 북구 삼소로 437,166.65,166.65,166.65,174.31,166.65
32880,61001,광주광역시 북구 용산마을길 117,167.11,167.11,167.11,174.77,167.11
32881,61002,광주광역시 북구 용산마을길 37,167.58,167.58,167.58,175.25,167.58
32882,61003,광주광역시 북구 첨단벤처소로37번길 60,168.89,168.89,168.89,176.56,168.89
32883,61004,광주광역시 북구 불태1로 5,169.04,169.08,169.04,176.71,169.08
32884,61005,광주광역시 북구 첨단과기로 123,168.86,168.86,168.86,180.04,168.86
32885,61006,광주광역시 북구 앰코로 100,170.14,170.14,170.14,178.95,170.14
32886,61007,광주광역시 북구 첨단벤처소로62번길 13,168.95,168.95,168.95,176.62,168.95
32887,61008,광주광역시 북구 추암로 143,169.94,169.94,169.94,177.61,169.94
32888,61009,광주광역시 북구 첨단벤처로16번길 30,170.47,170.47,170.47,178.13,170.47
32889,61010,광주광역시 북구 앰코로 70,170.09,170.09,170.09,179.92,170.09
32890,61011,광주광역시 북구 첨단과기로208번길 43,169.49,169.49,169.49,179.2,169.49
32891,61012,광주광역시 북구 첨단과기로208번길 50,169.59,169.59,169.59,179.29,169.59
32892,61013,광주광역시 북구 신용산길 148,170.84,175.37,170.84,178.51,175.37
32893,61014,광주광역시 북구 하서로 553,170.51,170.51,170.51,178.18,170.51
32894,61015,광주광역시 북구 용두마을길 10,169.98,169.98,169.98,177.65,169.98
32895,61016,광주광역시 북구 복룡길 75,170.59,170.59,170.59,178.26,170.59
32896,61017,광주광역시 북구 임방울대로1041번길 62,171.31,174.65,171.31,178.67,174.65
32897,61018,광주광역시 북구 임방울대로 1039,171.04,175.25,171.04,178.39,175.25
32898,61019,광주광역시 북구 하서로 477,170.29,170.29,170.29,177.65,170.29
32899,61020,광주광역시 북구 본촌택지로29번길 20,170.52,170.52,170.52,177.88,170.52
32900,61021,광주광역시 북구 양산택지로79번길 26,170.93,175.0,170.93,178.29,175.0
32901,61022,광주광역시 북구 상촌로31번길 12,171.5,174.84,171.5,178.86,174.84
32902,61023,광주광역시 북구 상촌로31번길 25,171.06,174.91,171.06,178.92,174.91
32903,61024,광주광역시 북구 양산로 45,171.71,174.47,171.71,179.06,174.47
32904,61025,광주광역시 북구 양산로71번길 5,171.84,175.18,171.84,179.19,175.18
32905,61026,광주광역시 북구 양산택지소로 20,171.3,175.69,171.3,178.66,175.69
32906,61027,광주광역시 북구 본촌마을길 279,171.08,171.08,171.08,178.43,171.08
32907,61028,광주광역시 북구 우치로 649,170.03,170.03,170.03,177.38,170.03
32908,61029,광주광역시 북구 우치로 587,170.58,170.58,170.58,177.33,170.58
32909,61030,광주광역시 북구 일곡택지로 17,172.84,177.53,172.84,179.22,177.53
32910,61031,광주광역시 북구 설죽로 620,171.24,171.24,171.24,177.58,171.24
32911,61032,광주광역시 북구 일곡마을로 225,171.63,171.63,171.63,177.98,171.63
32912,61033,광주광역시 북구 소해로 94,171.4,171.4,171.4,177.74,171.4
32913,61034,광주광역시 북구 소해로 38,171.96,171.96,171.96,178.31,171.96
32914,61035,광주광역시 북구 일곡마을로 130,172.73,178.08,172.73,179.1,178.08
32915,61036,광주광역시 북구 설죽로 555,171.79,177.57,171.79,178.14,177.57
32916,61037,광주광역시 북구 일곡마을로 234,171.51,171.51,171.51,178.17,171.51
32917,61038,광주광역시 북구 설죽로 535,171.95,171.95,171.95,178.61,171.95
32918,61039,광주광역시 북구 일곡마을로116번길 8,172.57,177.93,172.57,179.23,177.93
32919,61040,광주광역시 북구 양일로 313,172.57,177.02,172.57,179.23,177.02
32920,61041,광주광역시 북구 설죽로 518,172.18,177.12,172.18,178.84,177.12
32921,61042,광주광역시 북구 생용길 37,169.44,169.44,169.44,177.11,169.44
32922,61043,광주광역시 북구 용강길 236,174.13,174.13,174.13,171.81,174.13
32923,61044,광주광역시 북구 수곡마을로 13,170.57,170.57,170.57,171.47,170.57
32924,61045,광주광역시 북구 장운길 334,182.13,182.13,182.13,172.31,182.13
32925,61046,광주광역시 북구 용호천변길 28,175.91,181.62,175.91,172.92,175.91
32926,61047,광주광역시 북구 우치로 376,176.49,176.49,176.49,179.38,176.49
32927,61048,광주광역시 북구 오문로 203,179.24,180.73,179.24,175.78,179.24
32928,61049,광주광역시 북구 송해로 21,172.55,176.97,172.55,178.89,176.97
32929,61050,광주광역시 북구 우치로383번길 3,172.65,176.6,172.65,178.99,176.6
32930,61051,광주광역시 북구 우치로 345,173.0,176.59,173.0,179.35,176.59
32931,61052,광주광역시 북구 안산로 65,176.0,176.0,176.0,179.69,176.0
32932,61053,광주광역시 북구 우치로311번길 7,175.93,175.93,175.93,178.97,175.93
32933,61054,광주광역시 북구 우치로257번길 20,175.5,175.5,175.5,178.4,175.5
32934,61055,광주광역시 북구 서하로183번길 23,175.35,175.35,175.35,179.89,175.35
32935,61056,광주광역시 북구 양일로 190,176.59,176.59,176.59,179.95,176.59
32936,61057,광주광역시 북구 설죽로471번길 38,176.98,176.98,176.98,179.17,176.98
32937,61058,광주광역시 북구 설죽로 407,176.43,176.43,176.43,179.85,176.43
32938,61059,광주광역시 북구 설죽로355번길 32,176.24,176.24,176.24,180.77,176.24
32939,61060,광주광역시 북구 매곡로 117,176.3,176.3,176.3,180.83,176.3
32940,61061,광주광역시 북구 하백로46번길 10,175.96,175.96,175.96,180.49,175.96
32941,61062,광주광역시 북구 설죽로315번길 14,175.93,175.93,175.93,180.47,175.93
32942,61063,광주광역시 북구 설죽로279번길 24,175.2,175.2,175.2,179.47,175.2
32943,61064,광주광역시 북구 서하로 88,175.22,175.22,175.22,183.09,175.22
32944,61065,광주광역시 북구 서하로 48,174.84,174.84,174.84,182.71,174.84
32945,61066,광주광역시 북구 하서로 110,174.55,174.55,174.55,182.42,174.55
32946,61067,광주광역시 북구 하서로 196,175.27,175.27,175.27,183.14,175.27
32947,61068,광주광역시 북구 하서로 344,173.64,173.64,173.64,179.12,173.64
32948,61069,광주광역시 북구 양일로 137,173.97,173.97,173.97,180.25,173.97
32949,61070,광주광역시 북구 양일로 159,174.2,174.2,174.2,180.47,174.2
32950,61071,광주광역시 북구 양산택지로37번길 5,171.49,174.83,171.49,178.84,174.83
32951,61072,광주광역시 북구 양산택지로 32,171.95,174.26,171.95,179.31,174.26
32952,61073,광주광역시 북구 임방울대로1042번길 14,170.78,174.12,170.78,178.14,174.12
32953,61074,광주광역시 북구 하서로 393,171.12,173.87,171.12,178.49,173.87
32954,61075,광주광역시 북구 연양로7번길 51,173.52,173.52,173.52,178.71,173.52
32955,61076,광주광역시 북구 연양로28번길 22,173.33,173.33,173.33,178.94,173.33
32956,61077,광주광역시 북구 하서로 349,171.54,173.55,171.54,178.9,173.55
32957,61078,광주광역시 북구 양산제로137번길 3,173.64,173.64,173.64,179.15,173.64
32958,61079,광주광역시 북구 빛고을대로 466,172.59,172.59,172.59,180.64,172.59
32959,61080,광주광역시 북구 첨단연신로30번길 33,172.4,172.4,172.4,180.16,172.4
32960,61081,광주광역시 북구 하서로 299,173.05,173.05,173.05,180.81,173.05
32961,61082,광주광역시 북구 양일로 51,173.07,173.07,173.07,180.2,173.07
32962,61083,광주광역시 북구 양산제로 3,173.38,173.38,173.38,179.65,173.38
32963,61084,광주광역시 북구 첨단연신로 218,171.2,174.15,171.2,178.56,174.15
32964,61085,광주광역시 북구 첨단연신로108번길 31,173.41,173.41,173.41,178.94,173.41
32965,61086,광주광역시 북구 첨단연신로133번길 32,171.43,174.31,171.43,178.71,174.31
32966,61087,광주광역시 북구 첨단연신로107번길 33,173.46,173.46,173.46,178.99,173.46
32967,61088,광주광역시 북구 첨단연신로288번길 48,172.46,174.18,172.46,179.82,174.18
32968,61089,광주광역시 북구 첨단연신로77번길 13,172.36,173.26,172.36,179.72,173.26
32969,61090,광주광역시 북구 양일로 10,172.97,172.97,172.97,180.09,172.97
32970,61091,광주광역시 북구 양일로 76,173.28,173.28,173.28,180.4,173.28
32971,61092,광주광역시 북구 하서로229번길 33,173.59,173.59,173.59,180.72,173.59
32972,61093,광주광역시 북구 하서로 209,174.13,174.13,174.13,180.4,174.13
32973,61094,광주광역시 북구 하남대로 535,174.18,174.18,174.18,182.94,174.18
32974,61095,광주광역시 북구 북문대로242번길 46,173.77,173.77,173.77,180.9,173.77
32975,61096,광주광역시 북구 북문대로 234,176.29,176.29,176.29,183.58,176.29
32976,61097,광주광역시 북구 북문대로 200,175.68,175.68,175.68,183.62,175.68
32977,61098,광주광역시 북구 서강로 155,175.22,175.22,175.22,183.09,175.22
