index,우편번호,주소,실시간빠른길,편한길,최적경로,무료우선,second_highest
24332,44415,울산광역시 중구 함월22길 24,372.31,383.31,372.31,410.16,383.31
24333,44416,울산광역시 중구 함월20길 4,372.45,383.45,372.45,410.3,383.45
24334,44417,울산광역시 중구 성안8길 66,372.81,383.97,372.81,410.66,383.97
24335,44418,울산광역시 중구 백양로 148,373.34,382.71,373.34,411.19,382.71
24336,44419,울산광역시 중구 종가로 435,381.67,381.67,381.67,413.66,381.67
24337,44420,울산광역시 중구 성안1길 8,381.83,381.83,381.83,411.13,381.83
24338,44421,울산광역시 중구 성안3길 51,372.66,383.66,372.66,410.51,383.66
24339,44422,울산광역시 중구 함월14길 55,372.5,383.5,372.5,410.35,383.5
24340,44423,울산광역시 중구 함월로 45,372.57,383.57,372.57,410.42,383.57
24341,44424,울산광역시 중구 함월3길 19,381.17,381.17,381.17,411.31,381.17
24342,44425,울산광역시 중구 함월2길 56,381.41,381.41,381.41,411.38,381.41
24343,44426,울산광역시 중구 함월6길 41,382.34,382.34,382.34,411.08,382.34
24344,44427,울산광역시 중구 주연길 61,371.57,386.68,371.57,409.42,386.68
24345,44428,울산광역시 중구 종가로 340,380.33,380.33,380.33,414.39,380.33
24346,44429,울산광역시 중구 종가로 406,382.08,382.08,382.08,410.96,382.08
24347,44430,울산광역시 중구 손골3길 12,381.48,381.48,381.48,410.42,381.48
24348,44431,울산광역시 중구 종가10길 21,382.44,382.44,382.44,412.61,382.44
24349,44432,울산광역시 중구 난곡9길 38,377.25,377.25,377.25,414.33,377.25
24350,44433,울산광역시 중구 명난로 25,376.99,376.99,376.99,414.07,376.99
24351,44434,울산광역시 중구 태화로 77,377.37,377.37,377.37,413.78,377.37
24352,44435,울산광역시 중구 명정11길 18,377.57,377.57,377.57,413.56,377.57
24353,44436,울산광역시 중구 명정3길 24,377.81,377.81,377.81,413.54,377.81
24354,44437,울산광역시 중구 오산3길 56,377.74,377.74,377.74,413.82,377.74
24355,44438,울산광역시 중구 오산4길 8,377.39,377.39,377.39,413.88,377.39
24356,44439,울산광역시 중구 태화강북자전거길 964,376.14,376.14,376.14,415.94,376.14
24357,44450,울산광역시 중구 신기16길 62,378.69,378.69,378.69,414.07,378.69
24358,44451,울산광역시 중구 태화로 271,380.52,380.52,380.52,414.53,380.52
24359,44452,울산광역시 중구 명륜로 33,380.54,380.54,380.54,414.56,380.54
24360,44453,울산광역시 중구 신기12길 54,378.21,378.21,378.21,413.59,378.21
24361,44454,울산광역시 중구 신기13길 56,378.09,378.09,378.09,413.37,378.09
24362,44455,울산광역시 중구 신기11길 10,378.72,378.72,378.72,414.09,378.72
24363,44456,울산광역시 중구 신기3길 7,378.23,378.23,378.23,413.61,378.23
24364,44457,울산광역시 중구 신기8길 28,378.23,378.23,378.23,413.6,378.23
24365,44458,울산광역시 중구 유곡로 55,379.29,379.29,379.29,414.05,379.29
24366,44459,울산광역시 중구 유곡로 80,379.05,379.05,379.05,413.82,379.05
24367,44460,울산광역시 중구 우정2길 45,380.13,380.13,380.13,414.9,380.13
24368,44461,울산광역시 중구 우정9길 27,380.01,380.01,380.01,414.77,380.01
24369,44462,울산광역시 중구 우정5길 50,380.96,380.96,380.96,415.73,380.96
24370,44463,울산광역시 중구 향교1길 8,380.77,380.77,380.77,415.53,380.77
24371,44464,울산광역시 중구 명륜로 69,380.28,380.28,380.28,415.05,380.28
24372,44465,울산광역시 중구 유곡로 26,379.77,379.77,379.77,414.53,379.77
24373,44466,울산광역시 중구 평동1길 28,379.14,379.14,379.14,413.9,379.14
24374,44467,울산광역시 중구 명륜로 80,380.79,380.79,380.79,414.81,380.79
24375,44468,울산광역시 중구 지예길 28,380.77,380.77,380.77,415.54,380.77
24376,44469,울산광역시 중구 복산1길 1,381.61,381.61,381.61,416.37,381.61
24377,44470,울산광역시 중구 계변고개 77,381.89,381.89,381.89,410.63,381.89
24378,44471,울산광역시 중구 북부순환도로 754,382.66,382.66,382.66,409.1,382.66
24379,44472,울산광역시 중구 평산로 42,382.74,382.74,382.74,409.48,382.74
24380,44473,울산광역시 중구 평산3길 18,382.68,382.68,382.68,409.5,382.68
24381,44474,울산광역시 중구 평산5길 5,382.68,382.68,382.68,409.42,382.68
24382,44475,울산광역시 중구 단장골길 1,382.37,382.37,382.37,409.94,382.37
24383,44476,울산광역시 중구 화합로 503,382.0,382.0,382.0,416.77,382.0
24384,44477,울산광역시 중구 도화골8길 14,381.95,381.95,381.95,410.29,381.95
24385,44478,울산광역시 중구 화합로 465,382.42,382.42,382.42,396.12,382.42
24386,44479,울산광역시 중구 번영로 485,383.12,383.12,383.12,397.34,383.12
24387,44480,울산광역시 중구 약사로 15,382.83,382.83,382.83,396.52,382.83
24388,44481,울산광역시 중구 북부순환도로 891,371.08,384.16,371.08,395.05,384.16
24389,44482,울산광역시 중구 산전6길 15,371.23,384.31,371.23,395.2,384.31
24390,44483,울산광역시 중구 병영성6길 24,371.22,384.3,371.22,395.19,384.3
24391,44484,울산광역시 중구 병영성길 21,383.17,383.17,383.17,395.1,383.17
24392,44485,울산광역시 중구 병영성11안길 25,371.39,384.46,371.39,395.35,384.46
24393,44486,울산광역시 중구 산전6길 30,371.45,384.54,371.45,395.42,384.54
24394,44487,울산광역시 중구 산전1길 4,372.47,384.09,372.47,396.85,384.09
24395,44488,울산광역시 중구 병영6길 3,383.83,383.83,383.83,397.15,383.83
24396,44489,울산광역시 중구 곽남8길 60,383.55,383.55,383.55,396.65,383.55
24397,44490,울산광역시 중구 곽남15길 17,383.35,383.35,383.35,395.69,383.35
24398,44491,울산광역시 중구 곽남11길 9,383.32,383.32,383.32,395.73,383.32
24399,44492,울산광역시 중구 곽남길 6,372.72,384.22,372.72,397.09,384.22
24400,44493,울산광역시 중구 병영로 23,372.24,385.01,372.24,396.62,385.01
24401,44494,울산광역시 중구 산전길 1,372.26,385.34,372.26,396.64,385.34
24402,44495,울산광역시 중구 번영로 614,383.76,383.76,383.76,397.05,383.76
24403,44496,울산광역시 중구 남외2길 9,373.11,385.03,373.11,397.55,385.03
24404,44497,울산광역시 중구 염포로 55,385.39,385.39,385.39,397.87,385.39
24405,44498,울산광역시 중구 반구정17길 47,385.0,385.0,385.0,397.61,385.0
24406,44499,울산광역시 중구 반구정16길 14,385.02,385.02,385.02,398.17,385.02
24407,44500,울산광역시 중구 반구정14길 8,384.55,384.55,384.55,398.58,384.55
24408,44501,울산광역시 중구 반구로 19,384.19,384.19,384.19,398.58,384.19
24409,44502,울산광역시 중구 반구정12길 37,384.7,384.7,384.7,398.2,384.7
24410,44503,울산광역시 중구 내황13길 41,383.82,383.82,383.82,399.03,383.82
24411,44504,울산광역시 중구 내황1길 7,384.54,384.54,384.54,398.49,384.54
24412,44505,울산광역시 중구 내황2길 11,383.9,383.9,383.9,399.8,383.9
24413,44506,울산광역시 중구 번영로 536,382.97,382.97,382.97,396.38,382.97
24414,44507,울산광역시 중구 해오름5길 28,383.91,383.91,383.91,398.57,383.91
24415,44508,울산광역시 중구 구교5길 44,383.76,383.76,383.76,397.65,383.76
24416,44509,울산광역시 중구 구교8길 5,382.67,382.67,382.67,397.09,382.67
24417,44510,울산광역시 중구 서원1길 21,382.43,382.43,382.43,397.18,382.43
24418,44511,울산광역시 중구 서원4길 10,382.5,382.5,382.5,397.17,382.5
24419,44512,울산광역시 중구 서원11길 69,382.44,382.44,382.44,397.48,382.44
24420,44513,울산광역시 중구 구교로 150,383.67,383.67,383.67,397.83,383.67
24421,44514,울산광역시 중구 구교9길 5,383.3,383.3,383.3,398.06,383.3
24422,44515,울산광역시 중구 구교로 170,384.63,384.63,384.63,397.95,384.63
24423,44516,울산광역시 중구 해오름14길 27,384.87,384.87,384.87,397.22,384.87
24424,44517,울산광역시 중구 번영로 390,382.66,382.66,382.66,404.29,382.66
24425,44518,울산광역시 중구 학성1길 64,382.68,382.68,382.68,398.39,382.68
24426,44519,울산광역시 중구 번영로 360,382.27,382.27,382.27,403.9,382.27
24427,44520,울산광역시 중구 번영로 334,382.37,382.37,382.37,404.0,382.37
24428,44521,울산광역시 중구 새벽시장길 2,382.85,382.85,382.85,398.43,382.85
24429,44522,울산광역시 중구 옥교13길 41,382.0,382.0,382.0,404.38,382.0
24430,44523,울산광역시 중구 옥교13길 26,381.98,381.98,381.98,404.37,381.98
24431,44524,울산광역시 중구 태화강북자전거길 350,381.87,381.87,381.87,403.54,381.87
24432,44525,울산광역시 중구 옥교15길 10,383.56,383.56,383.56,404.91,383.56
24433,44526,울산광역시 중구 옥교11길 43,383.81,383.81,383.81,398.44,383.81
24434,44527,울산광역시 중구 내황7길 21,383.48,383.48,383.48,400.01,383.48
24435,44528,울산광역시 중구 학성공원1길 6,384.4,384.4,384.4,398.17,384.4
24436,44529,울산광역시 중구 중앙길 130,381.48,381.48,381.48,404.05,381.48
24437,44530,울산광역시 중구 옥골샘6길 9,381.56,381.56,381.56,403.66,381.56
24438,44531,울산광역시 중구 옥교로 2,381.35,381.35,381.35,403.01,381.35
24439,44532,울산광역시 중구 젊음의2거리 5,380.86,380.86,380.86,402.21,380.86
24440,44533,울산광역시 중구 당산길 6,380.34,380.34,380.34,401.96,380.34
24441,44534,울산광역시 중구 태화강북자전거길 518,380.18,380.18,380.18,401.84,380.18
24442,44535,울산광역시 중구 종가로 66,377.99,377.99,377.99,399.87,377.99
24443,44536,울산광역시 중구 종가로 215,379.52,379.52,379.52,401.13,379.52
24444,44537,울산광역시 중구 성안로 89,382.47,382.47,382.47,398.14,382.47
24445,44538,울산광역시 중구 종가로 345,380.38,380.38,380.38,399.0,380.38
24446,44539,울산광역시 중구 종가2길 35,378.64,378.64,378.64,400.19,378.64
24447,44540,울산광역시 중구 종가5길 25,379.25,379.25,379.25,400.86,379.25
24448,44541,울산광역시 중구 종가로 280,379.66,379.66,379.66,400.5,379.66
24449,44542,울산광역시 중구 종가6길 32,379.77,379.77,379.77,401.39,379.77
24450,44543,울산광역시 중구 종가로 425,381.31,381.31,381.31,400.23,381.31
24451,44544,울산광역시 중구 종가8길 26,381.56,381.56,381.56,400.27,381.56
24452,44545,울산광역시 중구 내약길 31,373.04,384.04,373.04,397.59,384.04
24453,44546,울산광역시 중구 종가31길 12,382.81,382.81,382.81,399.2,382.81
24454,44547,울산광역시 중구 종가21길 33,373.69,384.69,373.69,398.24,384.69
24455,44548,울산광역시 중구 종가22길 23,369.77,385.87,369.77,394.32,385.87
24456,44550,울산광역시 중구 종가로 668,374.17,385.17,374.17,398.72,385.17
24457,44551,울산광역시 중구 종가로 760,369.36,385.95,369.36,393.91,385.95
24458,44552,울산광역시 중구 황암길 57,371.47,382.47,371.47,396.02,382.47
24459,44553,울산광역시 중구 성동1길 2,381.97,381.97,381.97,398.13,381.97
24460,44600,울산광역시 남구 장검1길 27,374.26,374.26,374.26,403.5,374.26
24461,44601,울산광역시 남구 대학로147번길 41,375.36,375.36,375.36,402.69,375.36
24462,44602,울산광역시 남구 대학로 153,375.17,375.17,375.17,402.27,375.17
24463,44603,울산광역시 남구 신복로72번길 18,374.87,374.87,374.87,403.36,374.87
24464,44604,울산광역시 남구 신복로72번길 25,374.6,374.6,374.6,403.9,374.6
24465,44605,울산광역시 남구 신복로62번길 17,374.97,374.97,374.97,403.21,374.97
24466,44606,울산광역시 남구 신복로22번길 18,375.53,375.53,375.53,402.51,375.53
24467,44607,울산광역시 남구 신복로 11,375.45,375.45,375.45,402.55,375.45
24468,44608,울산광역시 남구 신복로31번길 14,375.9,375.9,375.9,403.0,375.9
24469,44609,울산광역시 남구 신복로61번길 4,375.99,375.99,375.99,403.09,375.99
24470,44610,울산광역시 남구 대학로 87,375.84,375.84,375.84,402.94,375.84
24471,44611,울산광역시 남구 대학로84번길 7,375.93,375.93,375.93,402.96,375.93
24472,44612,울산광역시 남구 옥현로 92,375.87,375.87,375.87,402.87,375.87
24473,44613,울산광역시 남구 옥현로 92,375.87,375.87,375.87,402.87,375.87
24474,44614,울산광역시 남구 옥현로60번길 28,376.52,376.52,376.52,404.01,376.52
24475,44615,울산광역시 남구 대학로 8,377.48,377.48,377.48,404.37,377.48
24476,44616,울산광역시 남구 대학로33번길 5,376.47,376.47,376.47,404.71,376.47
24477,44617,울산광역시 남구 대학로37번길 18,376.54,376.54,376.54,403.57,376.54
24478,44618,울산광역시 남구 대학로1번길 53,376.68,376.68,376.68,403.71,376.68
24479,44619,울산광역시 남구 대학로1번길 9,377.83,377.83,377.83,404.72,377.83
24480,44620,울산광역시 남구 남산로 49,377.18,377.18,377.18,402.83,377.18
24481,44621,울산광역시 남구 남산로 67,376.69,376.69,376.69,402.35,376.69
24482,44622,울산광역시 남구 남산로 249,381.07,381.07,381.07,417.01,381.07
24483,44623,울산광역시 남구 봉월로169번길 9,379.65,379.65,379.65,415.87,379.65
24484,44624,울산광역시 남구 봉월로 133,380.18,380.18,380.18,416.38,380.18
24485,44625,울산광역시 남구 거마로133번길 22,380.34,380.34,380.34,416.55,380.34
24486,44626,울산광역시 남구 정광로21번길 7,376.87,376.87,376.87,415.85,376.87
24487,44627,울산광역시 남구 어은로22번길 9,376.36,376.36,376.36,415.33,376.36
24488,44628,울산광역시 남구 삼호로7번길 55,375.94,375.94,375.94,415.5,375.94
24489,44629,울산광역시 남구 북부순환도로 21,375.62,375.62,375.62,415.69,375.62
24490,44630,울산광역시 남구 굴화3길 3,375.86,375.86,375.86,416.06,375.86
24491,44631,울산광역시 남구 굴화4길 22,375.76,375.76,375.76,416.48,375.76
24492,44632,울산광역시 남구 북부순환도로 3,375.75,375.75,375.75,401.88,375.75
24493,44633,울산광역시 남구 삼호로37번길 21,375.57,375.57,375.57,401.69,375.57
24494,44634,울산광역시 남구 남부순환도로23번길 9,375.33,375.33,375.33,404.26,375.33
24495,44635,울산광역시 남구 삼호로55번길 16,375.67,375.67,375.67,401.68,375.67
24496,44636,울산광역시 남구 삼호로 107,377.09,377.09,377.09,402.12,377.09
24497,44637,울산광역시 남구 삼호로 129,377.6,377.6,377.6,402.63,377.6
24498,44638,울산광역시 남구 정광로 8,376.89,376.89,376.89,402.26,376.89
24499,44639,울산광역시 남구 삼호로 164,376.7,376.7,376.7,402.36,376.7
24500,44640,울산광역시 남구 삼호로 68,376.22,376.22,376.22,402.14,376.22
24501,44641,울산광역시 남구 삼호로44번길 16,375.58,375.58,375.58,402.06,375.58
24502,44642,울산광역시 남구 법대로 15,379.19,379.19,379.19,403.92,379.19
24503,44643,울산광역시 남구 법대로14번길 21,378.72,378.72,378.72,403.45,378.72
24504,44644,울산광역시 남구 문수로335번길 44,378.99,378.99,378.99,403.72,378.99
24505,44645,울산광역시 남구 법대로87번길 2,378.44,378.44,378.44,403.17,378.44
24506,44646,울산광역시 남구 은월로12번길 1,379.33,379.33,379.33,404.06,379.33
24507,44647,울산광역시 남구 문수로 349,379.03,379.03,379.03,403.75,379.03
24508,44648,울산광역시 남구 문수로369번길 8,379.15,379.15,379.15,403.87,379.15
24509,44649,울산광역시 남구 은월로 74,379.74,379.74,379.74,404.47,379.74
24510,44650,울산광역시 남구 봉월로 77,380.5,380.5,380.5,402.77,380.5
24511,44651,울산광역시 남구 봉월로67번길 33,380.1,380.1,380.1,404.83,380.1
24512,44652,울산광역시 남구 문수로409번길 23,379.73,379.73,379.73,404.46,379.73
24513,44653,울산광역시 남구 문수로 403,379.37,379.37,379.37,404.94,379.37
24514,44654,울산광역시 남구 문수로409번길 20,379.62,379.62,379.62,405.19,379.62
24515,44655,울산광역시 남구 동산로 44,379.74,379.74,379.74,405.31,379.74
24516,44656,울산광역시 남구 동산로89번길 4,380.96,380.96,380.96,404.07,380.96
24517,44657,울산광역시 남구 문수로 461,379.95,379.95,379.95,405.52,379.95
24518,44658,울산광역시 남구 동산로82번길 5,380.24,380.24,380.24,405.82,380.24
24519,44659,울산광역시 남구 웅촌로 1342,378.23,378.23,378.23,405.97,378.23
24520,44660,울산광역시 남구 남부순환도로433번길 45,380.58,380.58,380.58,407.32,380.58
24521,44661,울산광역시 남구 대공원입구로21번길 74,378.24,378.24,378.24,403.81,378.24
24522,44662,울산광역시 남구 문수로358번길 10,378.92,378.92,378.92,404.5,378.92
24523,44663,울산광역시 남구 문수로 382,379.93,391.48,379.93,405.51,391.48
24524,44664,울산광역시 남구 문수로 406,379.39,379.39,379.39,404.96,379.39
24525,44665,울산광역시 남구 대공원로 157,379.84,379.84,379.84,405.42,379.84
24526,44666,울산광역시 남구 대공원로 156,379.85,379.85,379.85,405.43,379.85
24527,44667,울산광역시 남구 대공원로 207,380.21,380.21,380.21,405.78,380.21
24528,44668,울산광역시 남구 남부순환도로 593,382.09,382.09,382.09,408.84,382.09
24529,44669,울산광역시 남구 봉월로134번길 11,380.51,380.51,380.51,403.61,380.51
24530,44670,울산광역시 남구 월평로21번길 28,380.6,380.6,380.6,403.71,380.6
24531,44671,울산광역시 남구 월평로37번길 29,380.2,380.2,380.2,403.3,380.2
24532,44672,울산광역시 남구 월평로 12,380.53,380.53,380.53,403.65,380.53
24533,44673,울산광역시 남구 돋질로 7,381.34,381.34,381.34,418.38,381.34
24534,44674,울산광역시 남구 봉월로50번길 46,381.26,381.26,381.26,418.3,381.26
24535,44675,울산광역시 남구 중앙로 201,380.7,380.7,380.7,417.74,380.7
24536,44676,울산광역시 남구 중앙로 153,380.96,380.96,380.96,420.47,380.96
24537,44677,울산광역시 남구 돋질로 8,380.95,380.95,380.95,418.01,380.95
24538,44678,울산광역시 남구 삼산로 9,380.61,380.61,380.61,420.13,380.61
24539,44679,울산광역시 남구 중앙로284번길 4,380.36,380.36,380.36,417.4,380.36
24540,44680,울산광역시 남구 중앙로290번길 53,380.62,380.62,380.62,417.49,380.62
24541,44681,울산광역시 남구 번영로267번길 19,380.94,380.94,380.94,418.29,380.94
24542,44682,울산광역시 남구 팔등로 85,380.9,380.9,380.9,417.5,380.9
24543,44683,울산광역시 남구 월평로59번길 8,380.53,380.53,380.53,403.63,380.53
24544,44684,울산광역시 남구 신정로 167,380.62,380.62,380.62,404.03,380.62
24545,44685,울산광역시 남구 신정로 140,381.05,381.05,381.05,404.72,381.05
24546,44686,울산광역시 남구 번영로 235,381.6,381.6,381.6,404.28,381.6
24547,44687,울산광역시 남구 번영로 223,381.68,381.68,381.68,404.36,381.68
24548,44688,울산광역시 남구 돋질로145번길 26,381.3,381.3,381.3,405.49,381.3
24549,44689,울산광역시 남구 신정로 111,381.2,381.2,381.2,404.97,381.2
24550,44690,울산광역시 남구 돋질로91번길 13,380.91,380.91,380.91,404.0,380.91
24551,44691,울산광역시 남구 삼산로77번길 7,381.83,381.83,381.83,407.4,381.83
24552,44692,울산광역시 남구 돋질로102번길 5,381.22,381.22,381.22,404.32,381.22
24553,44693,울산광역시 남구 삼산로93번길 16,381.77,381.77,381.77,421.29,381.77
24554,44694,울산광역시 남구 신정로58번길 13,381.84,381.84,381.84,419.57,381.84
24555,44695,울산광역시 남구 번영로153번길 10,382.74,382.56,382.74,419.36,382.74
24556,44696,울산광역시 남구 번영로250번길 7,381.4,381.4,381.4,416.05,381.4
24557,44697,울산광역시 남구 삼산중로 149,382.11,382.11,382.11,414.9,382.11
24558,44698,울산광역시 남구 돋질로 283,383.11,383.11,383.11,415.12,383.11
24559,44699,울산광역시 남구 돋질로261번길 32,382.08,382.08,382.08,415.43,382.08
24560,44700,울산광역시 남구 돋질로251번길 34,381.83,381.83,381.83,418.78,381.83
24561,44701,울산광역시 남구 왕생로128번길 9,381.89,381.89,381.89,418.74,381.89
24562,44702,울산광역시 남구 번영로 224,382.29,382.29,382.29,418.06,382.29
24563,44703,울산광역시 남구 돋질로 204,382.05,382.79,382.05,417.81,382.79
24564,44704,울산광역시 남구 왕생로86번길 43,382.71,382.71,382.71,414.65,382.71
24565,44705,울산광역시 남구 삼산중로74번길 23,383.46,383.24,383.46,414.64,383.46
24566,44706,울산광역시 남구 삼산중로 83,382.93,382.93,382.93,414.87,382.93
24567,44707,울산광역시 남구 삼산로 253,383.73,383.73,383.73,414.35,383.73
24568,44708,울산광역시 남구 강남로 291,383.52,383.52,383.52,413.52,383.52
24569,44709,울산광역시 남구 정동로 119,383.2,383.2,383.2,413.51,383.2
24570,44710,울산광역시 남구 남중로 107,383.5,383.5,383.5,413.12,383.5
24571,44711,울산광역시 남구 돋질로433번길 11,383.72,383.72,383.72,412.72,383.72
24572,44712,울산광역시 남구 삼산로355번길 30,383.5,383.5,383.5,414.44,383.5
24573,44713,울산광역시 남구 돋질로332번길 8,383.26,383.26,383.26,414.64,383.26
24574,44714,울산광역시 남구 산업로 686,388.19,388.19,388.19,414.48,388.19
24575,44715,울산광역시 남구 삼산로352번길 17,384.49,384.49,384.49,414.51,384.49
24576,44716,울산광역시 남구 산업로 639,388.13,388.13,388.13,413.8,388.13
24577,44717,울산광역시 남구 화합로102번길 11,388.11,388.11,388.11,415.01,388.11
24578,44718,울산광역시 남구 왕생로30번길 17,382.99,382.99,382.99,416.1,382.99
24579,44719,울산광역시 남구 달삼로 75,383.84,383.84,383.84,415.42,383.84
24580,44720,울산광역시 남구 삼산중로6번길 6,387.57,387.57,387.57,415.59,387.57
24581,44721,울산광역시 남구 번영로94번길 15,383.01,383.01,383.01,415.69,383.01
24582,44722,울산광역시 남구 신정로17번길 29,381.54,381.54,381.54,420.67,381.54
24583,44723,울산광역시 남구 중앙로128번길 54,381.61,381.61,381.61,420.74,381.61
24584,44724,울산광역시 남구 중앙로128번길 64,382.06,382.06,382.06,421.19,382.06
24585,44725,울산광역시 남구 삼산로 154,381.93,381.93,381.93,419.02,381.93
24586,44726,울산광역시 남구 삼산로156번길 5,381.97,381.97,381.97,419.05,381.97
24587,44727,울산광역시 남구 번영로107번길 3,382.46,382.46,382.46,418.98,382.46
24588,44728,울산광역시 남구 도산로107번길 16,382.53,382.53,382.53,419.52,382.53
24589,44729,울산광역시 남구 도산로77번길 16,382.62,382.62,382.62,419.88,382.62
24590,44730,울산광역시 남구 삼산로 26,380.66,380.66,380.66,420.18,380.66
24591,44731,울산광역시 남구 대암로 13,381.58,381.58,381.58,421.09,381.58
24592,44732,울산광역시 남구 대암로 25,381.35,381.35,381.35,420.86,381.35
24593,44733,울산광역시 남구 대암로 69,381.72,381.72,381.72,421.23,381.72
24594,44734,울산광역시 남구 대암로 123,387.15,383.18,387.15,416.97,387.15
24595,44735,울산광역시 남구 수암로189번길 10,382.25,382.25,382.25,421.77,382.25
24596,44736,울산광역시 남구 수암로149번길 9,381.95,381.95,381.95,421.47,381.95
24597,44737,울산광역시 남구 수암로129번길 25,381.88,381.88,381.88,421.4,381.88
24598,44738,울산광역시 남구 대암로 26,381.27,381.27,381.27,420.78,381.27
24599,44739,울산광역시 남구 수암로 81,381.16,381.16,381.16,420.67,381.16
24600,44740,울산광역시 남구 두왕로318번길 8,383.45,383.45,383.45,420.16,383.45
24601,44741,울산광역시 남구 신남로 100,383.08,383.08,383.08,420.33,383.08
24602,44742,울산광역시 남구 신남로 83,382.9,382.9,382.9,420.52,382.9
24603,44743,울산광역시 남구 수암로54번길 60,382.61,382.61,382.61,423.3,382.61
24604,44744,울산광역시 남구 두왕로244번길 13,382.48,382.48,382.48,423.16,382.48
24605,44745,울산광역시 남구 신남로 8,382.2,382.2,382.2,422.89,382.2
24606,44746,울산광역시 남구 중앙로17번길 16,382.56,382.56,382.56,423.25,382.56
24607,44747,울산광역시 남구 신선로 45,382.56,382.56,382.56,423.25,382.56
24608,44748,울산광역시 남구 중앙로 80,383.17,383.17,383.17,420.73,383.17
24609,44749,울산광역시 남구 수암로116번길 7,383.18,383.18,383.18,421.13,383.18
24610,44750,울산광역시 남구 수암로128번길 9,383.3,383.3,383.3,421.2,383.3
24611,44751,울산광역시 남구 수암로 164,383.68,381.9,381.9,421.41,383.68
24612,44752,울산광역시 남구 수암로 216,382.4,384.18,384.18,421.91,384.18
24613,44753,울산광역시 남구 야음로26번길 34,383.75,382.43,383.75,421.94,383.75
24614,44754,울산광역시 남구 야음로 21,383.26,383.26,383.26,421.68,383.26
24615,44755,울산광역시 남구 수암로116번길 73,382.76,382.76,382.76,423.45,382.76
24616,44756,울산광역시 남구 신화로5번길 27,387.33,387.33,387.33,420.68,387.33
24617,44757,울산광역시 남구 화합로 87,387.18,387.18,387.18,415.67,387.18
24618,44758,울산광역시 남구 신화로9번길 6,387.45,387.45,387.45,417.3,387.45
24619,44759,울산광역시 남구 화합로 39,387.61,387.61,387.61,416.1,387.61
24620,44760,울산광역시 남구 번영로16번길 6,386.78,386.78,386.78,417.58,386.78
24621,44761,울산광역시 남구 수암로 253,386.26,386.26,386.26,417.06,386.26
24622,44762,울산광역시 남구 화합로 26,386.4,386.4,386.4,416.12,386.4
24623,44763,울산광역시 남구 신선로74번길 43,382.94,382.94,382.94,424.1,382.94
24624,44764,울산광역시 남구 신선로 166,386.13,386.13,386.13,417.29,386.13
24625,44765,울산광역시 남구 수암로 302,385.95,385.95,385.95,417.24,385.95
24626,44766,울산광역시 남구 여천로32번길 8,386.05,386.05,386.05,417.03,386.05
24627,44767,울산광역시 남구 수암로288번길 17,386.01,386.01,386.01,417.3,386.01
24628,44768,울산광역시 남구 신선로184번길 28,385.98,385.98,385.98,417.13,385.98
24629,44769,울산광역시 남구 야음본로 4,385.96,385.96,385.96,416.73,385.96
24630,44770,울산광역시 남구 수암로288번길 27,385.61,385.61,385.61,426.3,385.61
24631,44771,울산광역시 남구 산업로339번길 38,385.24,385.24,385.24,425.93,385.24
24632,44772,울산광역시 남구 선암호수길 30,386.85,386.85,386.85,417.19,386.85
24633,44773,울산광역시 남구 두왕로190번길 75,382.84,382.84,382.84,423.52,382.84
24634,44774,울산광역시 남구 두왕로22번길 19,384.57,384.57,384.57,424.71,384.57
24635,44775,울산광역시 남구 두왕로22번길 22,384.56,384.56,384.56,425.84,384.56
24636,44776,울산광역시 남구 남부순환도로626번길 24,381.52,381.52,381.52,422.21,381.52
24637,44777,울산광역시 남구 남창로5길 4,383.37,383.37,383.37,424.06,383.37
24638,44778,울산광역시 남구 납도로 156,388.78,388.78,388.78,415.82,388.78
24639,44779,울산광역시 남구 장생포로 409,389.63,389.63,389.63,419.34,389.63
24640,44780,울산광역시 남구 장생포로 304,388.56,388.56,388.56,418.27,388.56
24641,44781,울산광역시 남구 장생포로 277,388.53,388.53,388.53,418.23,388.53
24642,44782,울산광역시 남구 신여천로 2,385.96,385.96,385.96,425.8,385.96
24643,44783,울산광역시 남구 용잠로 124,386.44,386.44,386.44,426.28,386.44
24644,44784,울산광역시 남구 처용로561번길 15,390.88,392.32,390.88,429.56,392.32
24645,44785,울산광역시 남구 처용로 260,386.05,386.05,386.05,425.89,386.05
24646,44786,울산광역시 남구 사평로 161,385.24,385.24,385.24,425.08,385.24
24647,44787,울산광역시 남구 온산로 802,384.04,384.04,384.04,423.81,384.04
24648,44900,울산광역시 울주군 소호로 450,346.5,415.48,346.5,387.88,387.88
24649,44901,울산광역시 울주군 석남로 880,371.59,371.59,371.59,404.02,371.59
24650,44902,울산광역시 울주군 송락골1길 15,368.82,368.82,368.82,407.4,368.82
24651,44903,울산광역시 울주군 향산다개로 276,369.08,369.08,369.08,409.73,369.08
24652,44904,울산광역시 울주군 봉화로 322,366.56,366.56,366.56,409.13,366.56
24653,44905,울산광역시 울주군 산전후리로 40,368.78,369.86,368.78,407.37,369.86
24654,44906,울산광역시 울주군 명촌길천로 295,368.11,368.11,368.11,408.3,368.11
24655,44907,울산광역시 울주군 거리로 116,372.53,372.53,372.53,407.03,372.53
24656,44908,울산광역시 울주군 양등길 133,372.75,372.75,372.75,407.26,372.75
24657,44909,울산광역시 울주군 배내로 1061,382.57,382.57,382.57,413.53,382.57
24658,44910,울산광역시 울주군 활천내와로 1121,350.58,350.58,350.58,392.81,350.58
