postal_code,distance,duration_time
3771,186,0
3772,177,0
3773,177,0
3774,177,0
3776,178,0
3777,178,0
3778,178,0
3779,172,0
3780,172,0
3781,173,0
3782,173,0
3783,186,0
3784,186,0
3785,186,0
3786,185,0
3787,185,0
3788,186,0
3789,188,0
3790,191,0
3791,189,0
3900,189,0
3901,199,0
3902,193,0
3903,193,0
3904,191,0
3905,190,0
3906,190,0
3907,190,0
3908,190,0
3909,190,0
3911,190,0
3912,190,0
3913,190,0
3914,190,0
3915,195,0
3916,195,0
3917,195,0
3918,195,0
3919,191,0
3920,192,0
3921,194,0
3922,192,0
3923,194,0
3924,198,0
3925,192,0
3926,191,0
3927,191,0
3928,191,0
3929,191,0
3930,191,0
3931,191,0
3932,191,0
3933,192,0
3934,192,0
3935,192,0
3936,192,0
3937,191,0
3938,191,0
3939,191,0
3940,191,0
3941,191,0
3942,192,0
3943,192,0
3944,193,0
3945,191,0
3946,192,0
3947,191,0
3948,191,0
3949,192,0
3950,193,0
3951,193,0
3952,187,0
3953,191,0
3954,189,0
3955,190,0
3956,190,0
3957,189,0
3958,189,0
3959,190,0
3960,190,0
3961,189,0
3962,189,0
3963,189,0
3964,190,0
3965,190,0
3966,190,0
3967,191,0
3968,189,0
3969,189,0
3970,190,0
3971,190,0
3972,191,0
3973,190,0
3974,191,0
3975,191,0
3976,191,0
3977,191,0
3978,191,0
3979,191,0
3980,190,0
3981,188,0
3982,189,0
3983,190,0
3984,190,0
3985,189,0
3986,189,0
3987,189,0
3988,191,0
3989,192,0
3990,191,0
3991,189,0
3992,189,0
3993,189,0
3994,189,0
3995,189,0
3996,189,0
3997,189,0
3998,189,0
3999,189,0
4000,189,0
4001,189,0
4002,189,0
4003,188,0
4004,188,0
4005,188,0
4006,189,0
4007,191,0
4008,191,0
4009,191,0
4010,191,0
4011,191,0
4012,191,0
4013,191,0
4014,191,0
4015,191,0
4016,190,0
4017,190,0
4018,191,0
4019,190,0
4020,190,0
4021,190,0
4022,191,0
4023,190,0
4024,190,0
4025,191,0
4026,191,0
4027,190,0
4028,191,0
4029,191,0
4030,191,0
4031,191,0
4032,190,0
4033,190,0
4034,190,0
4035,190,0
4036,190,0
4037,190,0
4038,191,0
4039,189,0
4040,189,0
4041,187,0
4042,187,0
4043,192,0
4044,192,0
4045,191,0
4046,191,0
4047,192,0
4048,187,0
4049,186,0
4050,189,0
4051,189,0
4052,188,0
4053,187,0
4054,187,0
4055,187,0
4056,189,0
4057,187,0
4058,187,0
4059,187,0
4060,187,0
4061,187,0
4062,186,0
4063,186,0
4064,186,0
4065,186,0
4066,187,0
4067,186,0
4068,186,0
4069,186,0
4070,190,0
4071,190,0
4072,191,0
4073,186,0
4074,187,0
4075,186,0
4076,186,0
4077,186,0
4078,186,0
4079,186,0
4080,186,0
4081,186,0
4082,186,0
4083,190,0
4084,188,0
4085,189,0
4086,186,0
4087,185,0
4088,185,0
4089,186,0
4090,185,0
4091,185,0
4092,186,0
4093,185,0
4094,186,0
4095,186,0
4096,185,0
4097,186,0
4098,186,0
4099,186,0
4100,186,0
4101,186,0
4102,187,0
4103,187,0
4104,187,0
4105,187,0
4106,186,0
4107,186,0
4108,186,0
4109,187,0
4110,187,0
4111,185,0
4112,186,0
4113,188,0
4114,188,0
4115,187,0
4116,188,0
4117,186,0
4118,186,0
4121,187,0
4122,186,0
4123,186,0
4124,186,0
4126,186,0
4127,187,0
4128,186,0
4129,186,0
4130,186,0
4131,186,0
4132,186,0
4133,186,0
4134,186,0
4135,186,0
4136,186,0
4137,186,0
4138,186,0
4139,186,0
4140,186,0
4141,186,0
4142,186,0
4143,186,0
4144,186,0
4145,186,0
4146,185,0
4147,186,0
4148,185,0
4149,185,0
4150,185,0
4151,186,0
4152,185,0
4153,185,0
4154,187,0
4155,185,0
4156,185,0
4157,185,0
4158,185,0
4159,185,0
4160,185,0
4161,185,0
4162,185,0
4163,185,0
4164,186,0
4165,186,0
4166,185,0
4167,185,0
4168,185,0
4169,185,0
4170,185,0
4171,185,0
4172,184,0
4173,184,0
4174,184,0
4175,184,0
4176,184,0
4177,184,0
4178,185,0
4179,184,0
4180,185,0
4181,185,0
4182,185,0
4183,187,0
4184,186,0
4185,186,0
4186,186,0
4187,186,0
4188,186,0
4189,185,0
4190,187,0
4191,179,0
4192,178,0
4193,178,0
4194,185,0
4195,185,0
4196,185,0
4197,185,0
4198,187,0
4199,187,0
4201,186,0
4202,186,0
4203,186,0
4204,186,0
4205,186,0
4206,186,0
4207,186,0
4208,186,0
4209,186,0
4210,186,0
4211,185,0
4212,185,0
4213,185,0
4214,185,0
4300,187,0
4301,178,0
4302,186,0
4303,179,0
4304,179,0
4305,186,0
4306,180,0
4307,187,0
4308,180,0
4309,180,0
4310,180,0
4311,186,0
4312,180,0
4313,180,0
4314,179,0
4315,179,0
4316,179,0
4317,179,0
4318,179,0
4319,180,0
4320,181,0
4321,179,0
4322,179,0
4323,179,0
4324,179,0
4325,179,0
4326,179,0
4327,180,0
4328,178,0
4329,180,0
4330,179,0
4331,179,0
4332,179,0
4333,179,0
4334,180,0
4335,179,0
4336,179,0
4337,180,0
4338,178,0
4339,178,0
4340,177,0
4341,178,0
4342,178,0
4343,177,0
4344,176,0
4345,177,0
4346,176,0
4347,174,0
4348,175,0
4349,175,0
4350,175,0
4351,175,0
4352,179,0
4353,179,0
4354,183,0
4355,179,0
4356,181,0
4357,180,0
4358,181,0
4359,180,0
4360,180,0
4361,181,0
4362,181,0
4363,181,0
4364,183,0
4365,180,0
4366,183,0
4367,183,0
4368,183,0
4369,179,0
4370,181,0
4371,179,0
4372,180,0
4373,179,0
4374,180,0
4375,178,0
4376,180,0
4377,179,0
4378,179,0
4379,180,0
4380,180,0
4381,180,0
4382,178,0
4383,178,0
4385,178,0
4386,180,0
4387,180,0
4388,178,0
4389,179,0
4390,177,0
4391,177,0
4392,177,0
4393,176,0
4394,174,0
4395,176,0
4396,174,0
4397,174,0
4398,176,0
4399,174,0
4400,174,0
4401,173,0
4402,174,0
4403,173,0
4404,175,0
4405,175,0
4406,174,0
4407,175,0
4408,175,0
4409,174,0
4410,173,0
4411,174,0
4412,174,0
4413,175,0
4414,174,0
4415,174,0
4416,174,0
4417,174,0
4418,173,0
4419,173,0
4420,173,0
4421,181,0
4422,178,0
4423,180,0
4424,180,0
4425,180,0
4426,186,0
4427,178,0
4428,177,0
4500,185,0
4501,180,0
4502,180,0
4503,179,0
4504,179,0
4505,179,0
4506,180,0
4507,180,0
4508,183,0
4509,180,0
4510,180,0
4511,178,0
4512,178,0
4513,178,0
4514,180,0
4515,178,0
4516,178,0
4517,180,0
4518,178,0
4519,180,0
4520,178,0
4521,178,0
4522,178,0
4523,177,0
4524,178,0
4525,179,0
4526,178,0
4527,182,0
4528,179,0
4529,179,0
4530,178,0
4531,180,0
4532,178,0
4533,178,0
4534,178,0
4535,178,0
4536,178,0
4537,177,0
4538,178,0
4539,178,0
4540,178,0
4541,178,0
4542,177,0
4543,178,0
4544,186,0
4545,186,0
4546,185,0
4547,185,0
4548,178,0
4549,177,0
4550,177,0
4551,175,0
4552,177,0
4553,176,0
4554,176,0
4555,177,0
4556,177,0
4557,177,0
4558,185,0
4559,184,0
4560,184,0
4561,185,0
4562,185,0
4563,185,0
4564,184,0
4565,184,0
4566,185,0
4567,185,0
4568,185,0
4569,185,0
4570,184,0
4571,184,0
4572,184,0
4573,184,0
4574,184,0
4575,183,0
4576,183,0
4577,184,0
4578,184,0
4579,185,0
4580,183,0
4581,176,0
4582,177,0
4583,177,0
4584,184,0
4585,184,0
4586,184,0
4587,176,0
4588,184,0
4589,184,0
4590,183,0
4591,183,0
4592,183,0
4593,183,0
4594,183,0
4595,184,0
4596,183,0
4597,183,0
4598,183,0
4599,175,0
4600,175,0
4601,175,0
4602,175,0
4603,175,0
4604,183,0
4605,184,0
4606,184,0
4607,183,0
4608,183,0
4609,184,0
4610,183,0
4611,185,0
4612,185,0
4613,184,0
4614,184,0
4615,184,0
4616,184,0
4617,184,0
4618,184,0
4619,184,0
4620,184,0
4621,175,0
4622,177,0
4623,181,0
4624,177,0
4625,177,0
4626,176,0
4627,176,0
4628,179,0
4629,179,0
4630,178,0
4631,180,0
4632,178,0
4633,178,0
4634,179,0
4635,178,0
4636,178,0
4637,179,0
4700,176,0
4701,175,0
4702,175,0
4703,175,0
4704,183,0
4705,174,0
4706,177,0
4707,177,0
4708,183,0
4709,183,0
4710,174,0
4711,174,0
4712,174,0
4713,173,0
4714,173,0
4715,177,0
4716,173,0
4717,173,0
4718,172,0
4719,173,0
4720,173,0
4721,173,0
4722,174,0
4723,173,0
4724,182,0
4725,182,0
4726,174,0
4727,174,0
4728,174,0
4729,173,0
4730,173,0
4731,182,0
4732,174,0
4733,184,0
4734,174,0
4735,174,0
4736,174,0
4737,173,0
4738,181,0
4739,182,0
4740,174,0
4741,173,0
4742,173,0
4743,173,0
4744,174,0
4745,173,0
4746,182,0
4747,182,0
4748,177,0
4749,183,0
4750,182,0
4751,173,0
4752,176,0
4753,176,0
4754,185,0
4755,176,0
4756,176,0
4757,176,0
4758,176,0
4759,176,0
4760,173,0
4761,177,0
4762,173,0
4763,173,0
4764,173,0
4765,180,0
4766,172,0
4767,172,0
4768,171,0
4769,172,0
4770,172,0
4771,172,0
4772,181,0
4773,172,0
4774,171,0
4775,179,0
4776,172,0
4777,179,0
4778,171,0
4779,172,0
4780,171,0
4781,172,0
4782,172,0
4783,171,0
4784,167,0
4785,179,0
4786,170,0
4787,170,0
4788,172,0
4789,172,0
4790,171,0
4791,173,0
4792,171,0
4793,171,0
4794,172,0
4795,180,0
4796,168,0
4797,172,0
4798,179,0
4799,179,0
4800,176,0
4801,180,0
4802,183,0
4803,177,0
4804,177,0
4805,177,0
4806,177,0
4807,177,0
4808,176,0
4809,175,0
4900,176,0
4901,175,0
4902,176,0
4903,175,0
4904,175,0
4905,176,0
4906,176,0
4907,175,0
4908,176,0
4909,175,0
4910,175,0
4911,175,0
4912,175,0
4913,174,0
4914,174,0
4915,174,0
4916,174,0
4917,174,0
4918,174,0
4919,174,0
4920,174,0
4921,174,0
4922,174,0
4923,174,0
4924,179,0
4925,174,0
4926,174,0
4927,175,0
4928,174,0
4929,174,0
4930,173,0
4931,173,0
4932,174,0
4933,174,0
4934,174,0
4935,174,0
4936,180,0
4937,174,0
4938,175,0
4939,174,0
4940,175,0
4941,174,0
4942,174,0
4943,174,0
4944,174,0
4945,174,0
4946,174,0
4947,173,0
4948,173,0
4949,173,0
4950,173,0
4951,173,0
4952,173,0
4953,173,0
4954,172,0
4955,173,0
4956,173,0
4957,173,0
4958,166,0
4959,173,0
4960,172,0
4961,173,0
4962,172,0
4963,172,0
4964,171,0
4965,172,0
4966,172,0
4967,172,0
4968,172,0
4969,171,0
4970,171,0
4971,171,0
4973,172,0
4974,173,0
4975,173,0
4976,174,0
4977,174,0
4978,173,0
4979,174,0
4980,173,0
4981,172,0
4982,172,0
4983,168,0
4984,168,0
4985,169,0
4986,169,0
4987,169,0
4988,168,0
4989,169,0
4990,169,0
4991,168,0
4992,167,0
4993,168,0
4994,169,0
4995,169,0
4996,169,0
4997,169,0
4998,169,0
4999,169,0
5000,175,0
5001,175,0
5002,175,0
5003,171,0
5004,171,0
5005,170,0
5006,169,0
5007,175,0
5008,171,0
5009,170,0
5010,170,0
5011,170,0
5012,175,0
5013,171,0
5014,171,0
5015,170,0
5016,171,0
5017,171,0
5018,170,0
5019,170,0
5020,170,0
5021,170,0
5022,170,0
5023,168,0
5024,168,0
5025,170,0
5026,170,0
5027,170,0
5028,170,0
5029,170,0
5030,170,0
5031,169,0
5032,168,0
5033,168,0
5034,167,0
5035,168,0
5036,168,0
5037,168,0
5038,170,0
5039,170,0
5040,170,0
5041,168,0
5042,176,0
5043,170,0
5044,169,0
5045,168,0
5046,168,0
5047,168,0
5048,168,0
5049,168,0
5050,169,0
5051,169,0
5052,169,0
5053,176,0
5054,176,0
5055,175,0
5056,175,0
5057,175,0
5058,175,0
5059,175,0
5060,175,0
5061,175,0
5062,176,0
5063,176,0
5064,175,0
5065,169,0
5066,176,0
5067,176,0
5068,176,0
5069,177,0
5070,173,0
5071,173,0
5072,170,0
5073,170,0
5074,170,0
5075,170,0
5076,170,0
5077,172,0
5078,173,0
5079,173,0
5080,173,0
5081,171,0
5082,171,0
5083,171,0
5084,172,0
5085,172,0
5086,171,0
5087,177,0
5088,177,0
5089,172,0
5090,173,0
5091,170,0
5092,170,0
5093,170,0
5094,170,0
5095,173,0
5096,170,0
5097,170,0
5098,176,0
5099,175,0
5100,175,0
5101,176,0
5102,175,0
5103,175,0
5104,175,0
5105,175,0
5106,175,0
5107,175,0
5108,176,0
5109,170,0
5110,170,0
5111,170,0
5112,174,0
5113,175,0
5114,175,0
5115,174,0
5116,174,0
5117,174,0
5118,173,0
5119,173,0
5120,175,0
5200,166,0
5201,166,0
5202,158,0
5203,166,0
5204,170,0
5205,166,0
5206,166,0
5207,169,0
5208,159,0
5209,167,0
5210,158,0
5211,158,0
5212,164,0
5213,158,0
5214,158,0
5215,164,0
5216,163,0
5217,162,0
5218,162,0
5219,166,0
5220,166,0
5221,166,0
5222,163,0
5223,163,0
5224,164,0
5225,166,0
5226,166,0
5227,166,0
5229,169,0
5230,168,0
5231,169,0
5232,166,0
5233,166,0
5234,169,0
5235,169,0
5236,169,0
5237,169,0
5238,170,0
5239,169,0
5240,172,0
5241,175,0
5242,172,0
5243,171,0
5244,171,0
5245,171,0
5246,171,0
5247,171,0
5248,171,0
5249,169,0
5250,169,0
5251,170,0
5252,169,0
5253,170,0
5254,169,0
5255,169,0
5256,169,0
5257,169,0
5258,169,0
5259,170,0
5260,170,0
5261,169,0
5262,170,0
5263,170,0
5264,172,0
5265,170,0
5266,169,0
5267,169,0
5268,169,0
5269,167,0
5270,167,0
5271,164,0
5272,165,0
5273,163,0
5274,163,0
5275,162,0
5276,162,0
5277,163,0
5278,169,0
5279,168,0
5280,163,0
5281,162,0
5282,162,0
5283,162,0
5284,162,0
5285,163,0
5286,163,0
5287,162,0
5288,161,0
5289,161,0
5290,162,0
5291,163,0
5292,170,0
5293,165,0
5294,170,0
5295,170,0
5296,170,0
5297,165,0
5298,159,0
5299,164,0
5300,164,0
5301,164,0
5302,166,0
5303,166,0
5304,164,0
5305,169,0
5306,169,0
5307,170,0
5308,170,0
5309,169,0
5310,170,0
5311,159,0
5312,170,0
5313,159,0
5314,170,0
5315,159,0
5316,159,0
5317,159,0
5318,167,0
5319,169,0
5320,167,0
5321,167,0
5322,167,0
5323,166,0
5324,166,0
5325,167,0
5326,166,0
5327,166,0
5328,166,0
5329,166,0
5330,160,0
5331,160,0
5332,160,0
5333,160,0
5334,166,0
5335,166,0
5336,160,0
5337,160,0
5338,160,0
5339,159,0
5340,159,0
5341,165,0
5342,159,0
5343,159,0
5344,159,0
5345,158,0
5346,158,0
5347,158,0
5348,158,0
5349,158,0
5350,158,0
5351,164,0
5352,159,0
5353,164,0
5354,159,0
5355,159,0
5356,159,0
5357,159,0
5358,158,0
5359,158,0
5360,159,0
5361,159,0
5362,161,0
5363,160,0
5364,164,0
5365,159,0
5366,158,0
5367,163,0
5368,158,0
5369,159,0
5370,163,0
5371,160,0
5372,160,0
5373,159,0
5374,160,0
5375,164,0
5376,161,0
5377,161,0
5378,165,0
5379,166,0
5380,166,0
5381,159,0
5382,172,0
5383,172,0
5384,166,0
5385,196,0
5386,161,0
5387,161,0
5388,161,0
5389,164,0
5390,160,0
5391,161,0
5392,167,0
5393,161,0
5394,167,0
5395,160,0
5396,166,0
5397,166,0
5398,161,0
5399,166,0
5400,166,0
5401,166,0
5402,166,0
5403,166,0
5404,160,0
5405,160,0
5406,166,0
5407,165,0
5408,159,0
5409,160,0
5410,158,0
5411,160,0
5412,159,0
5413,159,0
5414,159,0
5415,160,0
5416,156,0
5500,170,0
5501,171,0
5502,169,0
5503,169,0
5504,175,0
5505,167,0
5506,167,0
5507,168,0
5508,168,0
5510,168,0
5511,165,0
5512,165,0
5513,165,0
5514,165,0
5515,171,0
5516,171,0
5517,171,0
5518,171,0
5519,171,0
5520,171,0
5521,172,0
5522,171,0
5523,171,0
5524,171,0
5525,171,0
5526,171,0
5527,165,0
5528,165,0
5529,166,0
5530,161,0
5531,161,0
5532,166,0
5533,166,0
5534,166,0
5535,166,0
5536,166,0
5537,167,0
5538,161,0
5539,161,0
5540,169,0
5541,160,0
5542,168,0
5543,168,0
5544,169,0
5545,162,0
5546,162,0
5547,162,0
5548,163,0
5549,163,0
5550,162,0
5551,170,0
5552,168,0
5553,170,0
5554,170,0
5555,169,0
5556,171,0
5557,171,0
5558,170,0
5559,170,0
5560,171,0
5561,171,0
5562,168,0
5563,171,0
5564,171,0
5565,171,0
5566,170,0
5567,170,0
5568,170,0
5569,168,0
5570,168,0
5571,176,0
5572,177,0
5573,168,0
5574,168,0
5575,168,0
5576,173,0
5577,170,0
5578,174,0
5579,173,0
5580,173,0
5581,170,0
5582,170,0
5583,165,0
5584,165,0
5585,164,0
5586,164,0
5587,165,0
5588,164,0
5589,164,0
5590,165,0
5591,170,0
5592,170,0
5593,169,0
5594,165,0
5595,170,0
5596,165,0
5597,164,0
5598,165,0
5599,170,0
5600,170,0
5601,170,0
5602,170,0
5603,164,0
5604,165,0
5605,170,0
5606,170,0
5607,170,0
5608,169,0
5609,169,0
5610,170,0
5611,170,0
5612,168,0
5613,167,0
5614,170,0
5615,167,0
5616,167,0
5617,167,0
5618,170,0
5619,162,0
5620,162,0
5621,163,0
5622,163,0
5623,169,0
5624,169,0
5625,167,0
5626,163,0
5627,162,0
5628,161,0
5629,161,0
5630,161,0
5631,162,0
5632,162,0
5633,162,0
5634,167,0
5635,167,0
5636,167,0
5637,167,0
5638,167,0
5639,167,0
5640,167,0
5641,162,0
5642,175,0
5643,162,0
5644,167,0
5645,167,0
5646,167,0
5647,167,0
5648,166,0
5649,166,0
5650,165,0
5651,164,0
5652,166,0
5653,166,0
5654,166,0
5655,160,0
5656,160,0
5657,161,0
5658,161,0
5659,161,0
5660,161,0
5661,161,0
5662,162,0
5663,162,0
5664,162,0
5665,163,0
5666,163,0
5667,165,0
5668,165,0
5669,165,0
5670,165,0
5671,162,0
5672,165,0
5673,167,0
5674,168,0
5675,165,0
5676,174,0
5677,163,0
5678,162,0
5679,166,0
5680,164,0
5681,164,0
5682,163,0
5683,164,0
5684,163,0
5685,163,0
5686,170,0
5687,163,0
5688,163,0
5689,163,0
5690,163,0
5691,166,0
5692,166,0
5693,164,0
5694,166,0
5695,163,0
5696,163,0
5697,168,0
5698,164,0
5699,164,0
5700,161,0
5701,161,0
5702,161,0
5703,161,0
5704,161,0
5705,161,0
5706,162,0
5707,162,0
5708,165,0
5709,164,0
5710,164,0
5711,164,0
5712,164,0
5713,164,0
5714,162,0
5715,161,0
5716,162,0
5717,164,0
5718,164,0
5719,164,0
5720,161,0
5721,160,0
5722,160,0
5723,160,0
5724,161,0
5725,161,0
5726,160,0
5727,161,0
5728,160,0
5729,160,0
5730,160,0
5731,160,0
5732,160,0
5733,160,0
5734,159,0
5735,160,0
5736,160,0
5737,161,0
5738,160,0
5739,160,0
5740,160,0
5741,160,0
5742,160,0
5743,161,0
5744,160,0
5745,160,0
5746,160,0
5747,160,0
5748,161,0
5749,161,0
5750,160,0
5751,160,0
5752,160,0
5753,160,0
5754,159,0
5755,160,0
5756,160,0
5757,160,0
5758,160,0
5759,160,0
5760,162,0
5761,161,0
5762,161,0
5763,161,0
5764,160,0
5767,160,0
5768,160,0
5769,161,0
5770,161,0
5771,161,0
5772,160,0
5773,160,0
5774,161,0
5775,162,0
5776,161,0
5777,161,0
5778,161,0
5779,160,0
5780,161,0
5781,163,0
5782,164,0
5783,164,0
5784,164,0
5785,165,0
5786,165,0
5787,168,0
5788,168,0
5789,168,0
5790,167,0
5791,167,0
5792,167,0
5794,165,0
5795,165,0
5796,165,0
5797,167,0
5798,164,0
5799,166,0
5800,167,0
5801,167,0
5802,166,0
5803,167,0
5804,167,0
5805,163,0
5806,163,0
5807,163,0
5808,163,0
5809,163,0
5810,163,0
5811,162,0
5812,166,0
5813,162,0
5814,163,0
5815,163,0
5816,163,0
5817,163,0
5818,164,0
5819,164,0
5820,164,0
5821,161,0
5822,165,0
5823,165,0
5824,165,0
5825,165,0
5826,164,0
5827,165,0
5828,164,0
5829,164,0
5830,164,0
5831,164,0
5832,164,0
5833,164,0
5834,164,0
5835,164,0
5836,164,0
5837,162,0
5838,162,0
5839,163,0
5840,163,0
5841,163,0
5842,160,0
5843,155,0
5844,166,0
5845,159,0
5846,165,0
5847,164,0
5848,164,0
5849,164,0
5850,164,0
5851,164,0
5852,164,0
5853,163,0
5854,164,0
5855,163,0
5856,163,0
5857,163,0
6000,160,0
6001,160,0
6002,160,0
6003,161,0
6004,160,0
6005,160,0
6006,161,0
6007,162,0
6008,163,0
6009,163,0
6010,163,0
6011,162,0
6012,163,0
6013,162,0
6014,163,0
6015,163,0
6016,163,0
6017,161,0
6018,161,0
6019,163,0
6020,161,0
6021,161,0
6022,160,0
6023,160,0
6024,161,0
6025,161,0
6026,160,0
6027,159,0
6028,158,0
6029,159,0
6030,159,0
6031,160,0
6032,160,0
6033,159,0
6034,159,0
6035,159,0
6036,159,0
6037,159,0
6038,157,0
6039,159,0
6040,159,0
6041,160,0
6042,160,0
6043,157,0
6044,157,0
6045,157,0
6046,160,0
6047,160,0
6048,161,0
6049,160,0
6050,170,0
6051,158,0
6052,158,0
6053,158,0
6054,161,0
6055,161,0
6056,162,0
6057,162,0
6058,158,0
6059,162,0
6060,158,0
6061,158,0
6062,163,0
6063,164,0
6064,163,0
6065,164,0
6066,164,0
6067,163,0
6068,163,0
6069,158,0
6070,163,0
6071,162,0
6072,164,0
6073,164,0
6074,163,0
6075,162,0
6076,162,0
6077,162,0
6078,163,0
6079,164,0
6080,163,0
6081,163,0
6082,163,0
6083,164,0
6084,163,0
6085,164,0
6086,159,0
6087,164,0
6088,158,0
6089,164,0
6090,159,0
6091,163,0
6092,158,0
6093,158,0
6094,164,0
6095,159,0
6096,158,0
6097,158,0
6098,158,0
6099,158,0
6100,158,0
6101,166,0
6102,157,0
6103,158,0
6104,158,0
6105,157,0
6106,163,0
6107,158,0
6108,157,0
6109,157,0
6110,157,0
6111,157,0
6112,157,0
6113,157,0
6114,156,0
6115,157,0
6116,157,0
6117,157,0
6118,156,0
6119,156,0
6120,156,0
6121,157,0
6122,157,0
6123,156,0
6124,156,0
6125,157,0
6126,157,0
6127,156,0
6128,156,0
6129,156,0
6130,159,0
6131,158,0
6132,158,0
6133,158,0
6134,155,0
6135,157,0
6136,157,0
6137,158,0
6138,157,0
6139,157,0
6140,156,0
6141,157,0
6142,156,0
6143,157,0
6144,157,0
6145,158,0
6146,158,0
6147,158,0
6148,157,0
6149,158,0
6150,158,0
6151,157,0
6152,157,0
6153,158,0
6154,158,0
6155,159,0
6156,166,0
6157,166,0
6158,166,0
6159,166,0
6160,166,0
6161,158,0
6162,157,0
6163,159,0
6164,165,0
6165,159,0
6166,159,0
6167,158,0
6168,165,0
6169,165,0
6170,164,0
6171,164,0
6172,164,0
6173,165,0
6174,157,0
6175,165,0
6176,157,0
6177,165,0
6178,166,0
6179,166,0
6180,165,0
6181,165,0
6182,157,0
6183,165,0
6184,157,0
6185,156,0
6186,156,0
6187,157,0
6188,157,0
6189,157,0
6190,156,0
6191,157,0
6192,157,0
6193,158,0
6194,158,0
6195,166,0
6196,157,0
6197,157,0
6198,157,0
6199,156,0
6200,157,0
6201,157,0
6202,156,0
6203,156,0
6204,157,0
6205,156,0
6206,156,0
6207,156,0
6208,157,0
6209,157,0
6210,157,0
6211,157,0
6212,157,0
6213,157,0
6214,156,0
6215,156,0
6216,156,0
6217,156,0
6218,156,0
6220,156,0
6221,158,0
6222,158,0
6223,156,0
6224,157,0
6225,156,0
6226,156,0
6227,156,0
6228,155,0
6229,156,0
6230,155,0
6231,155,0
6232,157,0
6233,157,0
6234,157,0
6235,157,0
6236,174,0
6237,157,0
6238,157,0
6239,157,0
6240,157,0
6241,155,0
6242,155,0
6243,155,0
6244,156,0
6245,156,0
6246,156,0
6247,156,0
6248,155,0
6249,155,0
6250,155,0
6251,155,0
6252,155,0
6253,154,0
6254,154,0
6255,154,0
6256,155,0
6257,156,0
6258,154,0
6259,156,0
6260,155,0
6261,155,0
6262,155,0
6263,156,0
6264,154,0
6265,154,0
6266,154,0
6267,154,0
6268,155,0
6269,155,0
6270,155,0
6271,165,0
6272,155,0
6273,156,0
6274,156,0
6275,156,0
6276,156,0
6277,156,0
6278,156,0
6279,157,0
6280,156,0
6281,156,0
6282,156,0
6283,156,0
6284,156,0
6285,156,0
6286,156,0
6287,155,0
6288,157,0
6289,156,0
6291,157,0
6292,154,0
6293,155,0
6294,154,0
6295,154,0
6296,155,0
6297,155,0
6298,155,0
6299,155,0
6300,155,0
6301,155,0
6302,155,0
6303,153,0
6304,154,0
6305,153,0
6306,153,0
6307,153,0
6308,153,0
6309,153,0
6310,153,0
6311,153,0
6312,152,0
6313,152,0
6314,152,0
6315,152,0
6316,154,0
6317,154,0
6318,154,0
6319,154,0
6320,153,0
6321,153,0
6322,153,0
6323,155,0
6324,155,0
6325,154,0
6326,153,0
6327,154,0
6328,155,0
6329,154,0
6330,155,0
6331,154,0
6332,166,0
6333,156,0
6334,156,0
6335,156,0
6336,155,0
6337,155,0
6338,157,0
6339,157,0
6340,158,0
6341,156,0
6342,157,0
6343,155,0
6344,155,0
6345,155,0
6346,155,0
6347,158,0
6348,158,0
6349,157,0
6350,155,0
6351,168,0
6352,157,0
6353,155,0
6354,156,0
6355,156,0
6356,155,0
6357,152,0
6358,153,0
6359,155,0
6360,155,0
6361,155,0
6362,157,0
6363,156,0
6364,157,0
6365,155,0
6366,156,0
6367,157,0
6368,157,0
6369,158,0
6370,164,0
6371,155,0
6372,155,0
6373,156,0
6374,160,0
6375,157,0
6376,159,0
6377,155,0
6378,155,0
6500,163,0
6501,159,0
6502,163,0
6503,158,0
6504,165,0
6505,157,0
6506,158,0
6507,159,0
6508,157,0
6509,157,0
6510,157,0
6511,157,0
6512,157,0
6513,159,0
6514,158,0
6515,176,0
6516,158,0
6517,159,0
6518,159,0
6519,158,0
6520,157,0
6521,157,0
6522,157,0
6523,158,0
6524,159,0
6525,159,0
6526,159,0
6527,159,0
6528,159,0
6529,157,0
6530,157,0
6531,159,0
6532,157,0
6533,157,0
6534,157,0
6535,159,0
6536,156,0
6537,158,0
6538,158,0
6539,156,0
6540,156,0
6541,156,0
6542,156,0
6543,155,0
6544,156,0
6545,157,0
6546,157,0
6547,158,0
6548,158,0
6549,158,0
6550,158,0
6551,159,0
6552,159,0
6553,159,0
6554,159,0
6555,160,0
6556,159,0
6557,159,0
6558,160,0
6559,159,0
6560,159,0
6561,159,0
6562,160,0
6563,159,0
6564,159,0
6565,160,0
6566,159,0
6567,159,0
6568,159,0
6569,158,0
6570,158,0
6571,159,0
6572,158,0
6573,157,0
6574,159,0
6575,158,0
6576,158,0
6577,158,0
6578,158,0
6579,157,0
6580,158,0
6581,158,0
6582,158,0
6583,158,0
6584,159,0
6585,159,0
6586,160,0
6587,157,0
6588,158,0
6589,157,0
6590,156,0
6591,157,0
6592,158,0
6593,157,0
6594,156,0
6595,156,0
6596,156,0
6597,157,0
6598,157,0
6599,156,0
6600,156,0
6601,156,0
6602,157,0
6603,157,0
6604,156,0
6605,156,0
6606,156,0
6607,157,0
6608,156,0
6609,156,0
6610,156,0
6611,156,0
6612,156,0
6613,156,0
6614,156,0
6615,156,0
6616,157,0
6617,156,0
6618,157,0
6619,157,0
6620,157,0
6621,157,0
6622,155,0
6623,157,0
6624,155,0
